adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
False,/wooZWiC4NWH0ahCSUOogEmVejHo.jpg,,75000.0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,640344.0,tt11559652,it,Me contro Te: Il film - La vendetta del Signor S,"A young couple who makes popular YouTube videos for children sets out to win an award, but an evil mastermind stands in the way of their success.",6.806,/sfeQTIRkJjWt8IPDSBcPqkrcaas.jpg,"[{'id': 12923, 'logo_path': None, 'name': 'Warner Bros Pictures Italia', 'origin_country': 'IT'}, {'id': 124339, 'logo_path': None, 'name': 'Me contro Te', 'origin_country': ''}, {'id': 2534, 'logo_path': '/6aizJC0RRO5oprJMYf2PBAB7lyZ.png', 'name': 'Colorado Film', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2020-01-17,9500000.0,64.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Me Against You: Mr. S's Vendetta,False,8.131,458.0,733985.0,Me contro Te - Saga,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/OvMX5sgJ0vLmKQbIiS5yy7jn5H.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,619278.0,tt7832848,en,Inside Man: Most Wanted,An NYPD hostage negotiator teams up with a federal agent to rescue dozens of tourists held hostage during a 10-hour seige at the U.S. Federal Reserve.,20.417,/kxvxcgRHwV7T3PR4jNFDdQTLPm.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 17009, 'logo_path': '/ssowAxOrrqsSR2CKeiytOXwLoCW.png', 'name': 'Universal 1440 Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-09-24,0.0,106.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Inside Man: Most Wanted,False,6.624,242.0,631194.0,Inside Man Collection,/iRZqd1ugl3VYIJIlPH6xuJGHkH5.jpg,/iof2gQRw2gDYKhtO99CYxmzerB2.jpg
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/zv8B2Va9oo1NEOhk3LzFJbrY2Bg.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81143584,676601.0,tt11861072,en,Tom Segura: Ball Hog,"Tom Segura scores laughs with uncomfortably candid stories about mothers, fathers, following your dreams — and other things you'd rather not think about.",5.106,/cjRt6PYRGXNvvxJLgbZaX0Xf1LA.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-03-24,0.0,70.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Tom Segura: Ball Hog,False,6.864,44.0,,,,
False,/vLs4SePN91EcfjcUsQJSfW2rePm.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://www.netflix.com/title/80998968,612152.0,tt9419834,en,Secret Obsession,"Newlywed Jennifer is brutally attacked at a dark rest stop. While healing from her injuries, she can’t recall anything from her past, including the ordeal. Her husband, Russell , is just thankful she’s alive and eager to get her home. As he reintroduces her to their secluded mountain estate, Detective Page  pursues Jennifer’s assailant — his own daughter went missing and was never found. The same fate now awaits Jennifer, unless someone realizes that her loving caretaker is actually her captor.",22.333,/iKMeE6oYzBVzhA6xLGb8PPWEruF.jpg,"[{'id': 7119, 'logo_path': '/2aFVtrHVcqGOq1qwYlPZ7VQ67Oi.png', 'name': 'Hybrid', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-07-18,0.0,97.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He’s there to take care of her.,Secret Obsession,False,5.501,997.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/wtHejZOVkAZtZ8L8o1g3KNE56xJ.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",https://www.wildbear.tv/work/iron-fists-and-kung-fu-kicks,600014.0,tt9169764,en,Iron Fists and Kung Fu Kicks,"The fantastic story of how an ancient martial art, Chinese kung fu, conquered the world through the hundreds of films that were produced in Hong Kong over the decades, transformed Western action cinema and inspired the birth of cultural movements such as blaxploitation, hip hop music, parkour and Wakaliwood cinema.",6.88,/1t0SsQqmfYVuD3MBCIB4muGllAP.jpg,"[{'id': 75207, 'logo_path': None, 'name': 'WildBear Entertainment', 'origin_country': 'AU'}, {'id': 10950, 'logo_path': '/6TdE9m9KgV2az7vNI8n95rQiYr3.png', 'name': 'Screen Queensland', 'origin_country': 'AU'}, {'id': 154119, 'logo_path': None, 'name': 'Screen Canberra', 'origin_country': 'AU'}, {'id': 118684, 'logo_path': '/pEgvUJBumcIxT1OfGaPH3lXRUbN.png', 'name': 'The Post Lounge', 'origin_country': 'AU'}, {'id': 78568, 'logo_path': None, 'name': 'MIFF', 'origin_country': 'AU'}, {'id': 12142, 'logo_path': '/rPnEeMwxjI6rYMGqkWqIWwIJXxi.png', 'name': 'XYZ Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-08-14,0.0,108.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,How Hong Kong kicked off a cinematic revolution,Iron Fists and Kung Fu Kicks,False,6.725,40.0,,,,
False,/oIZNzQyeM9yNANvextLaDZcSzht.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",https://www.netflix.com/title/81024100,622963.0,tt9664078,en,American Son,Time passes and tension mounts in a Florida police station as an estranged interracial couple awaits news of their missing teenage son.,8.58,/lEIlxhIyFsia7yCqbfD4UH8iIkN.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-09-12,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There’s been an incident,American Son,False,6.162,207.0,,,,
False,/gwksBTz60lVeGWKqDr0n8ij0hfp.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 80, 'name': 'Crime'}]",,621753.0,tt10883004,en,"Bikram: Yogi, Guru, Predator",The spectacular rise and scandalous fall of hot-yoga evangelist Bikram Choudhury is chronicled through archival footage and extensive insider interviews.,9.504,/4qzgxaWtAtl19YwHvtQ1E8Kju6P.jpg,"[{'id': 57430, 'logo_path': '/4vWiIwU0RLJJMGiqqNUnQyBsVI5.png', 'name': 'Pulse Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-09-10,0.0,86.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Bikram: Yogi, Guru, Predator",False,6.436,102.0,,,,
False,/8hdRSFF6Ivc7w7wwiltzrm4bdp6.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://unstoppablethefilm.com,510026.0,tt6435258,en,Bethany Hamilton: Unstoppable,"One of the most fearless and accomplished athletes of her generation, Bethany Hamilton became a surfing wunderkind when she returned to the sport following a devastating shark attack at age 13. As she continues to chase waves she also now tackles motherhood.",3.534,/6jOjn1i5Cuny5QzJEH2Y4m8OlWw.jpg,"[{'id': 7478, 'logo_path': None, 'name': 'Lieber Films', 'origin_country': ''}, {'id': 198132, 'logo_path': '/ehlXfCuxtpotACWFs7BZULPaUE9.png', 'name': 'Harvest Ministries', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-07-12,0.0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"I don't need easy, I just need possible.",Bethany Hamilton: Unstoppable,False,7.8,18.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/9nLiA8HCZCDKPLVYJKLLVJpbVGq.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,615177.0,tt9898858,en,Coffee & Kareem,A Detroit cop reluctantly teams with his girlfriend's 11-year-old son to clear his name and take down the city's most ruthless criminal.,11.321,/jFzPMOJrjZfwCxllm3IIEKN7ceF.jpg,"[{'id': 89435, 'logo_path': None, 'name': 'Pacific Electric Picture Company', 'origin_country': ''}, {'id': 86077, 'logo_path': None, 'name': 'Palm Drive Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-04-03,0.0,88.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Coffee & Kareem,False,5.51,355.0,,,,
False,/i6auhKuoS5UwCQBp4LsESjFJq4I.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,581420.0,tt5848416,en,Walk. Ride. Rodeo.,"Tells the incredible true story of Amberley Snyder, a nationally ranked rodeo barrel racer who defies the odds after barely surviving a car accident that leaves her paralyzed from the waist down.",9.383,/abAharR0CpdGp68lU0846idLKRy.jpg,"[{'id': 60396, 'logo_path': None, 'name': 'Poker Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-03-08,0.0,100.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Walk. Ride. Rodeo.,False,7.08,207.0,,,,
False,/vzGXuXyJy3x3udgKf4NrLKuYCpX.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,570137.0,tt9095526,fr,Mon frère,"Because he wanted to protect his little brother, Teddy, a young man without a history, is accused of the murder of his father and sent to a closed educational center, waiting for his trial for parricide. He then plunges into a brutal universe of which he does not know the rules.",6.986,/tMW0B2Hou4nXnZGCPkucRSgI3U0.jpg,"[{'id': 122367, 'logo_path': None, 'name': 'Diversy Films', 'origin_country': ''}, {'id': 207, 'logo_path': '/uskenzq65wJe0cT0D8StQI3hJnO.png', 'name': 'Agat Films & Cie / Ex Nihilo', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2019-07-31,0.0,96.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Brother,False,6.554,111.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/tGS4yIn4BxuVdj0y8MCmflxH9oC.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 36, 'name': 'History'}]",,576920.0,tt10525672,ru,Серебряные коньки,"1899, the Christmas-time St.Petersburg. Ice-covered rivers and canals of the capital seethe with festive activities. On the eve of the new century those who should not be destined to meet, come together. They are people from different worlds: Matvey, the son of a lamplighter, whose only treasure is his silver-plated skates; Alice is the daughter of a high-ranking official dreaming of science. Each of them has his own difficult life-story, but having accidentally met they rush forward together in pursuit of their dreams.",13.053,/lksKMDFcLPZgc6IvUxgiz0i7z4H.jpg,"[{'id': 99796, 'logo_path': '/9mf2AFZUoQP4ovnNiSOg7SKJjZa.png', 'name': 'KIT Film Studio', 'origin_country': 'RU'}, {'id': 3467, 'logo_path': '/pumbDNR4udEagb3ldNUMFSA85Fn.png', 'name': 'Studio Trite', 'origin_country': 'RU'}, {'id': 21179, 'logo_path': None, 'name': 'Kinoslovo', 'origin_country': 'RU'}, {'id': 106390, 'logo_path': None, 'name': 'Gazprom-Media', 'origin_country': 'RU'}, {'id': 76049, 'logo_path': '/tam9pIV4QK1ZPwdxBgtVkK1WTYC.png', 'name': 'Cinema Fund', 'origin_country': 'RU'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2020-12-10,0.0,136.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,A Magical Journey Awaits You!,Silver Skates,False,7.8,208.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/vXUX7Qi4rtOh2TxqA1eB2CU6QAo.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,647785.0,tt10933680,en,Debt Collectors,"A pair of debt collectors are thrust into an explosively dangerous situation, chasing down various lowlifes while also evading a vengeful kingpin.",11.203,/A8FWpw3WHUo9EvU1xMWZRjdRlN3.jpg,"[{'id': 103755, 'logo_path': None, 'name': 'Tarzana Productions', 'origin_country': 'US'}, {'id': 130809, 'logo_path': None, 'name': 'DC2 Productions', 'origin_country': 'US'}, {'id': 130810, 'logo_path': None, 'name': 'Leverage Film Funding', 'origin_country': 'MC'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-05-29,0.0,97.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Debt Collectors,False,6.174,184.0,709271.0,The Debt Collector Collection,/77EJTRm0207RsX8BznrhbNqVP1e.jpg,/wIBTn04q3QIG8Z8akSJtdEd2ylz.jpg
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/4B3ASF1tAslco036hHjYoaT0sa.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,575793.0,tt8230872,en,The Body Remembers When the World Broke Open,"When Áila encounters a young Indigenous woman, barefoot and crying in the rain on the side of a busy street, she soon discovers that this young woman, Rosie, has just escaped a violent assault at the hands of her boyfriend. Áila decides to bring Rosie home with her and over the course of the evening, the two navigate the aftermath of this traumatic event.",4.585,/7iSaIYfMcKseNhEwzXdn0oJ9PY7.jpg,"[{'id': 113594, 'logo_path': None, 'name': 'Experimental Forest Films', 'origin_country': ''}, {'id': 113595, 'logo_path': None, 'name': 'Film Farms', 'origin_country': ''}, {'id': 113596, 'logo_path': '/8ICY9p7TRRj8e4I8znjnwPIkgT0.png', 'name': 'Oslo Pictures', 'origin_country': 'NO'}, {'id': 89901, 'logo_path': None, 'name': 'Violator Films', 'origin_country': ''}, {'id': 111236, 'logo_path': None, 'name': 'William F. White International', 'origin_country': ''}, {'id': 120971, 'logo_path': None, 'name': 'levelFILM', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'NO', 'name': 'Norway'}]",2019-02-10,0.0,105.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Body Remembers When the World Broke Open,False,7.3,12.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/okhoiuVn0GpmlreE6wuHR7qTRby.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,581361.0,tt8130968,hi,बदला,A dynamic young entrepreneur finds herself locked in a hotel room with the corpse of her dead lover. She hires a prestigious lawyer to defend her and they work together to figure out what actually happened.,7.582,/eKpzbERuhogYTwI3PwfVsAHXnuO.jpg,"[{'id': 71969, 'logo_path': '/v2UW0b2odtD5VT8d1IG3D2saLD7.png', 'name': 'Azure Entertainment', 'origin_country': 'IN'}, {'id': 2343, 'logo_path': '/fkrlAFxgAtIHgYJGIQcDggeucKV.png', 'name': 'Red Chillies Entertainment', 'origin_country': 'IN'}, {'id': 102132, 'logo_path': None, 'name': 'Universal Media', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-03-08,0.0,120.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Badla,False,7.381,113.0,,,,
False,/kuFgIEfGNZHxQDOulfH3GmYuIS3.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}, {'id': 99, 'name': 'Documentary'}]",https://abc.com/movies-and-specials/the-show-must-go-on-the-queen-adam-lambert-story,597965.0,tt9856280,en,The Show Must Go On: The Queen + Adam Lambert Story,"A documentary chronicling Queen and Lambert's incredible journey since they first shared the stage together on ""American Idol"" in 2009.",6.732,/b2L91hIyRSpM59ArCCJk0U02XWv.jpg,"[{'id': 25585, 'logo_path': '/eyjGTfjzBlj0nK9JkOtYXh5rOQh.png', 'name': 'Lincoln Square Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-04-29,0.0,81.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Show Must Go On: The Queen + Adam Lambert Story,False,7.6,42.0,,,,
False,/jhM7P3EoArJz8muAXYLU8yVJOli.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81062293,642739.0,tt11163014,en,Mike Birbiglia: The New One,Comedian Mike Birbiglia hits Broadway with a hilarious yet profound one-man show that recounts his emotional and physical journey to parenthood.,4.336,/5LPwTP1PmvE0woEqblqmEHjqzpV.jpg,[],[],2019-11-26,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Mike Birbiglia: The New One,False,7.185,27.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/aydE5GnUgwAwIQMdce6z0l89QBM.jpg,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",https://www.netflix.com/title/81133621,631997.0,tt10589914,ja,愛なき森で叫べ,A con man and a would-be filmmaking crew force themselves into the lives of two grief-scarred young women. But nothing is as it seems.,13.708,/ndAU1A3JgGRExX6VPyOXQbEk0av.jpg,"[{'id': 182991, 'logo_path': None, 'name': 'TKD', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2019-10-11,0.0,151.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Is it love or is it a lie?,The Forest of Love,False,6.537,134.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/qeGtRbmHCEYOYwfZNkQl47NCHUc.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",https://www.netflix.com/title/80121387,535356.0,tt6704898,es,Elisa y Marcela,"In 1901, Elisa Sánchez Loriga adopts a male identity in order to marry the woman she loves, Marcela Gracia Ibeas.",9.569,/9MqfsvfleJc0h3vRkEj1C6FsqLX.jpg,"[{'id': 119361, 'logo_path': None, 'name': 'Lanube Películas', 'origin_country': ''}, {'id': 119362, 'logo_path': '/3VMbHWa9xwWBaIN311GmXXxtJI9.png', 'name': 'AGADIC', 'origin_country': 'ES'}, {'id': 35559, 'logo_path': '/xLqNfq5xXETBKjq3jSSiNqqPiN7.png', 'name': 'ICEC', 'origin_country': 'ES'}, {'id': 11651, 'logo_path': None, 'name': 'Rodar y Rodar', 'origin_country': 'ES'}, {'id': 5085, 'logo_path': '/mPuVc7m1Ki7OQQvAYwYfIlEI3vu.png', 'name': 'TV3', 'origin_country': 'ES'}, {'id': 119363, 'logo_path': None, 'name': 'Zenit Television', 'origin_country': ''}, {'id': 119364, 'logo_path': None, 'name': 'Zenit', 'origin_country': ''}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2019-05-24,0.0,118.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,Elisa & Marcela,False,7.3,342.0,,,,
False,/j3R1mUTaBogjU97be4eABlvZWhH.jpg,,0.0,"[{'id': 28, 'name': 'Action'}]",,586347.0,tt9815714,en,The Hard Way,"After learning of his brother's death during a mission in Romania, a former soldier joins two allies to hunt down a mysterious enemy and take his revenge.",18.379,/hqkqvEkbwLYT1LIgyeK1FcD5Beu.jpg,"[{'id': 87009, 'logo_path': None, 'name': 'Actionhouse Pictures', 'origin_country': ''}, {'id': 3546, 'logo_path': None, 'name': 'Hollywood Media Bridge', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-03-05,0.0,94.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Hard Way,False,5.432,125.0,,,,
False,/b8LjR8NjRjrWs6uIfGfrDn0OeI6.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://democraciaemvertigem.com/,566221.0,tt6016744,pt,Democracia em Vertigem,"A cautionary tale for these times of democracy in crisis—the personal and political fuse to explore one of the most dramatic periods in Brazilian history. With unprecedented access to Presidents Dilma Rousseff and Lula da Silva, we witness their rise and fall and the tragically polarized nation that remains.",7.328,/mIbPkZelgguJMPOx9vvCb5oqMxI.jpg,"[{'id': 44159, 'logo_path': None, 'name': 'Busca Vida Filmes', 'origin_country': 'BR'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2019-01-24,0.0,121.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,,The Edge of Democracy,False,7.691,325.0,,,,
False,/cVdYaAQmd5DZNdo0KFJruz7JpUs.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",https://www.netflix.com/title/81227758,632618.0,tt10915060,es,Crímenes de familia,"When her son is accused of raping and trying to murder his ex-wife, Alicia embarks on a journey that will change her life forever.",8.498,/bw4Sk7pXeZOw65mDWuOIy2oKYdv.jpg,"[{'id': 44391, 'logo_path': None, 'name': 'Buffalo Films', 'origin_country': 'AR'}, {'id': 63474, 'logo_path': None, 'name': 'Magoya Films', 'origin_country': ''}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2020-08-20,0.0,99.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,,The Crimes That Bind,False,6.393,200.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/i6X9J6AgGhR3FNTtEc5GRs9e3ya.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81076898,644090.0,tt11100856,en,"Love, Guaranteed",A lawyer takes on a new client that wants to sue a dating website because it guarantees love.,10.988,/6K22JB6fZZLBuM0knfl8rs9Zoxg.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-09-02,0.0,91.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Love, Guaranteed",False,6.428,582.0,,,,
False,/bXdCpL1A1mW2sEBiTmYYFnb10XN.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",https://www.netflix.com/title/81026818,583083.0,tt9784456,en,The Kissing Booth 2,"With college decisions looming, Elle juggles her long-distance romance with Noah, changing relationship with bestie Lee and feelings for a new classmate.",43.603,/mb7wQv0adK3kjOUr9n93mANHhPJ.jpg,"[{'id': 104090, 'logo_path': '/hIHmXg2G81o3n33q6XZhEmJqT7d.png', 'name': 'Komixx Entertainment', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2020-07-24,0.0,132.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Rules can be broken...but so can hearts.,The Kissing Booth 2,False,7.73,4712.0,726619.0,The Kissing Booth Collection,/wY0OtbE3WvZFnGNL37Jw28RvUSx.jpg,/6o99Ld3NBMBGbLXWoUWWm8Pq9LA.jpg
